"u_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.1139,1,0.383,0.5,0.383,0
-0.11308,1,0.384,0.5,0.384,0
-0.11226,1,0.385,0.5,0.385,0
-0.11144,1,0.386,0.5,0.386,0
-0.11062,1,0.387,0.5,0.387,0
-0.1098,1,0.388,0.5,0.388,0
-0.10898,1,0.389,0.5,0.389,0
-0.10816,1,0.39,0.5,0.39,0
-0.10735,1,0.391,0.5,0.391,0
-0.10653,1,0.392,0.5,0.392,0
-0.10571,1,0.393,0.5,0.393,0
-0.10489,1,0.394,0.5,0.394,0
-0.10407,1,0.395,0.5,0.395,0
-0.10325,1,0.396,0.5,0.396,0
-0.10243,1,0.397,0.5,0.397,0
-0.10161,1,0.398,0.5,0.398,0
-0.10079,1,0.399,0.5,0.399,0
-0.099971,1,0.4,0.5,0.4,0
-0.099152,1,0.401,0.5,0.401,0
-0.098332,1,0.402,0.5,0.402,0
-0.097513,1,0.403,0.5,0.403,0
-0.096694,1,0.404,0.5,0.404,0
-0.095874,1,0.405,0.5,0.405,0
-0.095055,1,0.406,0.5,0.406,0
-0.094236,1,0.407,0.5,0.407,0
-0.093416,1,0.408,0.5,0.408,0
-0.092597,1,0.409,0.5,0.409,0
-0.091778,1,0.41,0.5,0.41,0
-0.090958,1,0.411,0.5,0.411,0
-0.090139,1,0.412,0.5,0.412,0
-0.08932,1,0.413,0.5,0.413,0
-0.0885,1,0.414,0.5,0.414,0
-0.087681,1,0.415,0.5,0.415,0
-0.086861,1,0.416,0.5,0.416,0
-0.086042,1,0.417,0.5,0.417,0
-0.085223,1,0.418,0.5,0.418,0
-0.084403,1,0.419,0.5,0.419,0
-0.083584,1,0.42,0.5,0.42,0
-0.082765,1,0.421,0.5,0.421,0
-0.081945,1,0.422,0.5,0.422,0
-0.081126,1,0.423,0.5,0.423,0
-0.080307,1,0.424,0.5,0.424,0
-0.079487,1,0.425,0.5,0.425,0
-0.078668,1,0.426,0.5,0.426,0
-0.077849,1,0.427,0.5,0.427,0
-0.077029,1,0.428,0.5,0.428,0
-0.07621,1,0.429,0.5,0.429,0
-0.07539,1,0.43,0.5,0.43,0
-0.074571,1,0.431,0.5,0.431,0
-0.073752,1,0.432,0.5,0.432,0
-0.072932,1,0.433,0.5,0.433,0
-0.072113,1,0.434,0.5,0.434,0
-0.071294,1,0.435,0.5,0.435,0
-0.070474,1,0.436,0.5,0.436,0
-0.069655,1,0.437,0.5,0.437,0
-0.068832,1,0.438,0.5,0.438,0
-0.068006,1,0.439,0.5,0.439,0
-0.06718,1,0.44,0.5,0.44,0
-0.066354,1,0.441,0.5,0.441,0
-0.065528,1,0.442,0.5,0.442,0
-0.064701,1,0.443,0.5,0.443,0
-0.063875,1,0.444,0.5,0.444,0
-0.063049,1,0.445,0.5,0.445,0
-0.062223,1,0.446,0.5,0.446,0
-0.061397,1,0.447,0.5,0.447,0
-0.060571,1,0.448,0.5,0.448,0
-0.059744,1,0.449,0.5,0.449,0
-0.058918,1,0.45,0.5,0.45,0
-0.058092,1,0.451,0.5,0.451,0
-0.057266,1,0.452,0.5,0.452,0
-0.05644,1,0.453,0.5,0.453,0
-0.055614,1,0.454,0.5,0.454,0
-0.054787,1,0.455,0.5,0.455,0
-0.053961,1,0.456,0.5,0.456,0
-0.053135,1,0.457,0.5,0.457,0
-0.052309,1,0.458,0.5,0.458,0
-0.051483,1,0.459,0.5,0.459,0
-0.050657,1,0.46,0.5,0.46,0
-0.04983,1,0.461,0.5,0.461,0
-0.049004,1,0.462,0.5,0.462,0
-0.048178,1,0.463,0.5,0.463,0
-0.047352,1,0.464,0.5,0.464,0
-0.046526,1,0.465,0.5,0.465,0
-0.0457,1,0.466,0.5,0.466,0
-0.044874,1,0.467,0.5,0.467,0
-0.044047,1,0.468,0.5,0.468,0
-0.043221,1,0.469,0.5,0.469,0
-0.042395,1,0.47,0.5,0.47,0
-0.041569,1,0.471,0.5,0.471,0
-0.040743,1,0.472,0.5,0.472,0
-0.039917,1,0.473,0.5,0.473,0
-0.03909,1,0.474,0.5,0.474,0
-0.038264,1,0.475,0.5,0.475,0
-0.037438,1,0.476,0.5,0.476,0
-0.036612,1,0.477,0.5,0.477,0
-0.035786,1,0.478,0.5,0.478,0
-0.03496,1,0.479,0.5,0.479,0
-0.034133,1,0.48,0.5,0.48,0
-0.033307,1,0.481,0.5,0.481,0
-0.032481,1,0.482,0.5,0.482,0
-0.031655,1,0.483,0.5,0.483,0
-0.030829,1,0.484,0.5,0.484,0
-0.030003,1,0.485,0.5,0.485,0
-0.029176,1,0.486,0.5,0.486,0
-0.02835,1,0.487,0.5,0.487,0
-0.027524,1,0.488,0.5,0.488,0
-0.026698,1,0.489,0.5,0.489,0
-0.025872,1,0.49,0.5,0.49,0
-0.025046,1,0.491,0.5,0.491,0
-0.024219,1,0.492,0.5,0.492,0
-0.023393,1,0.493,0.5,0.493,0
-0.022567,1,0.494,0.5,0.494,0
-0.021741,1,0.495,0.5,0.495,0
-0.020915,1,0.496,0.5,0.496,0
-0.020089,1,0.497,0.5,0.497,0
-0.019262,1,0.498,0.5,0.498,0
-0.018436,1,0.499,0.5,0.499,0
-0.01761,1,0.5,0.5,0.5,0
-0.016781,1,0.501,0.5,0.501,0
-0.015951,1,0.502,0.5,0.502,0
-0.015121,1,0.503,0.5,0.503,0
-0.014292,1,0.504,0.5,0.504,0
-0.013462,1,0.505,0.5,0.505,0
-0.012633,1,0.506,0.5,0.506,0
-0.011803,1,0.507,0.5,0.507,0
-0.010973,1,0.508,0.5,0.508,0
-0.010144,1,0.509,0.5,0.509,0
-0.0093141,1,0.51,0.5,0.51,0
-0.0084845,1,0.511,0.5,0.511,0
-0.0076549,1,0.512,0.5,0.512,0
-0.0068253,1,0.513,0.5,0.513,0
-0.0059957,1,0.514,0.5,0.514,0
-0.0051661,1,0.515,0.5,0.515,0
-0.0043365,1,0.516,0.5,0.516,0
-0.0035069,1,0.517,0.5,0.517,0
-0.0026773,1,0.518,0.5,0.518,0
-0.0018477,1,0.519,0.5,0.519,0
-0.0010181,1,0.52,0.5,0.52,0
-0.00018848,1,0.521,0.5,0.521,0
0.00064112,1,0.522,0.5,0.522,0
0.0014707,1,0.523,0.5,0.523,0
0.0023003,1,0.524,0.5,0.524,0
