"u_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.39879,1,0.112,0.5,0.112,0
-0.39776,1,0.113,0.5,0.113,0
-0.39674,1,0.114,0.5,0.114,0
-0.39571,1,0.115,0.5,0.115,0
-0.39468,1,0.116,0.5,0.116,0
-0.39365,1,0.117,0.5,0.117,0
-0.39263,1,0.118,0.5,0.118,0
-0.3916,1,0.119,0.5,0.119,0
-0.39057,1,0.12,0.5,0.12,0
-0.38954,1,0.121,0.5,0.121,0
-0.38852,1,0.122,0.5,0.122,0
-0.38749,1,0.123,0.5,0.123,0
-0.38646,1,0.124,0.5,0.124,0
-0.38543,1,0.125,0.5,0.125,0
-0.38417,1,0.126,0.5,0.126,0
-0.3829,1,0.127,0.5,0.127,0
-0.38164,1,0.128,0.5,0.128,0
-0.38037,1,0.129,0.5,0.129,0
-0.37911,1,0.13,0.5,0.13,0
-0.37784,1,0.131,0.5,0.131,0
-0.37658,1,0.132,0.5,0.132,0
-0.37532,1,0.133,0.5,0.133,0
-0.37405,1,0.134,0.5,0.134,0
-0.37279,1,0.135,0.5,0.135,0
-0.37152,1,0.136,0.5,0.136,0
-0.37026,1,0.137,0.5,0.137,0
-0.36899,1,0.138,0.5,0.138,0
-0.36773,1,0.139,0.5,0.139,0
-0.36646,1,0.14,0.5,0.14,0
-0.3652,1,0.141,0.5,0.141,0
-0.36393,1,0.142,0.5,0.142,0
-0.36267,1,0.143,0.5,0.143,0
-0.3614,1,0.144,0.5,0.144,0
-0.36014,1,0.145,0.5,0.145,0
-0.35888,1,0.146,0.5,0.146,0
-0.35761,1,0.147,0.5,0.147,0
-0.35635,1,0.148,0.5,0.148,0
-0.35508,1,0.149,0.5,0.149,0
-0.35382,1,0.15,0.5,0.15,0
-0.35255,1,0.151,0.5,0.151,0
-0.35129,1,0.152,0.5,0.152,0
-0.35002,1,0.153,0.5,0.153,0
-0.34876,1,0.154,0.5,0.154,0
-0.34749,1,0.155,0.5,0.155,0
-0.34623,1,0.156,0.5,0.156,0
-0.34574,1,0.157,0.5,0.157,0
-0.3455,1,0.158,0.5,0.158,0
-0.34526,1,0.159,0.5,0.159,0
-0.34503,1,0.16,0.5,0.16,0
-0.34479,1,0.161,0.5,0.161,0
-0.34455,1,0.162,0.5,0.162,0
-0.34432,1,0.163,0.5,0.163,0
-0.34408,1,0.164,0.5,0.164,0
-0.34385,1,0.165,0.5,0.165,0
